# index, flag, s_computed, s_true, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
126.000000,1.000000,3.014298,2.833639,-0.002227,0.021919,0.078111,-0.000060,-0.000000,0.000020,-0.219026,9.121911,3.602619
127.000000,1.000000,3.145863,2.833639,-0.001453,0.020870,0.079429,-0.000012,-0.000000,0.000005,-0.281047,9.089106,3.680389
128.000000,1.000000,3.145863,2.833639,-0.001453,0.020870,0.079429,-0.000012,-0.000000,0.000005,-0.281047,9.089106,3.680389
129.000000,1.000000,3.823440,2.833639,0.004708,0.019576,0.079233,-0.000034,0.000003,0.000013,-0.151277,9.088103,3.690475
130.000000,1.000000,3.325277,2.833639,0.002360,0.018062,0.079986,-0.000016,0.000004,0.000006,-0.237042,9.061170,3.751681
131.000000,1.000000,2.834084,2.833639,-0.003235,0.020486,0.078281,-0.000016,-0.000000,0.000005,-0.192181,9.033135,3.821210
132.000000,1.000000,2.937062,2.833639,-0.004256,0.018990,0.076236,-0.000026,-0.000001,0.000009,-0.174810,9.027554,3.835207
133.000000,1.000000,2.595452,2.833639,-0.002272,0.021894,0.073814,-0.000012,0.000001,0.000003,-0.190755,9.015329,3.863101
134.000000,1.000000,2.897589,2.833639,-0.002354,0.017717,0.077045,-0.000039,-0.000001,0.000014,-0.219251,9.057454,3.761723
135.000000,1.000000,3.353187,2.833639,-0.003616,0.021071,0.076592,-0.000005,0.000000,0.000001,-0.203041,9.056913,3.763934
136.000000,1.000000,3.107276,2.833639,-0.002159,0.021048,0.077107,-0.000017,0.000000,0.000006,-0.194833,9.040537,3.803528
137.000000,1.000000,3.107276,2.833639,-0.002159,0.021048,0.077107,-0.000017,0.000000,0.000006,-0.194833,9.040537,3.803528
138.000000,1.000000,2.974941,2.833639,-0.003165,0.020873,0.077455,-0.000036,0.000001,0.000012,-0.228073,9.046517,3.787428
139.000000,1.000000,2.974941,2.833639,-0.003165,0.020873,0.077455,-0.000036,0.000001,0.000012,-0.228073,9.046517,3.787428
140.000000,1.000000,3.100964,2.833639,-0.002278,0.021825,0.076437,-0.000013,-0.000000,0.000005,-0.208806,9.043257,3.796316
